result_file,Configuration Name,mode_top2.QOS_CONFIG:4,mode_top2.DDR0_ECC_EN:1,mode_task_0.ENABLE:1,mode_task_1.ENABLE:1,mode_task_2.ENABLE:1,mode_task_3.ENABLE:1,mode_task_4.ENABLE:1,mode_task_5.ENABLE:1,mode_task_6.ENABLE:1,mode_task_7.ENABLE:1,mode_task_8.ENABLE:1,mode_task_9.ENABLE:1,mode_task_0.TASK_ID:6,mode_task_1.TASK_ID:6,mode_task_2.TASK_ID:6,mode_task_3.TASK_ID:6,mode_task_4.TASK_ID:6,mode_task_5.TASK_ID:6,mode_task_6.TASK_ID:6,mode_task_7.TASK_ID:6,mode_task_8.TASK_ID:6,mode_task_9.TASK_ID:6,mode_task_0.TASK_INST:2,mode_task_1.TASK_INST:2,mode_task_2.TASK_INST:2,mode_task_3.TASK_INST:2,mode_task_4.TASK_INST:2,mode_task_5.TASK_INST:2,mode_task_6.TASK_INST:2,mode_task_7.TASK_INST:2,mode_task_8.TASK_INST:2,mode_task_9.TASK_INST:2,mode_task_user_0.ACCEL_LOAD_TYPE:4,mode_task_user_1.ACCEL_LOAD_TYPE:4,mode_task_user_2.ACCEL_LOAD_TYPE:4,mode_task_user_3.ACCEL_LOAD_TYPE:4,mode_task_user_4.ACCEL_LOAD_TYPE:4,mode_task_user_5.ACCEL_LOAD_TYPE:4,mode_task_user_6.ACCEL_LOAD_TYPE:4,mode_task_user_7.ACCEL_LOAD_TYPE:4,mode_task_user_8.ACCEL_LOAD_TYPE:4,mode_task_user_9.ACCEL_LOAD_TYPE:4,mode_ch_0_0.ENABLE:1,mode_ch_1_0.ENABLE:1,mode_ch_2_0.ENABLE:1,mode_ch_3_0.ENABLE:1,mode_ch_4_0.ENABLE:1,mode_ch_5_0.ENABLE:1,mode_ch_6_0.ENABLE:1,mode_ch_7_0.ENABLE:1,mode_ch_8_0.ENABLE:1,mode_ch_9_0.ENABLE:1,mode_ch_0_0.SRC_MEM:6,mode_ch_1_0.SRC_MEM:6,mode_ch_2_0.SRC_MEM:6,mode_ch_3_0.SRC_MEM:6,mode_ch_4_0.SRC_MEM:6,mode_ch_5_0.SRC_MEM:6,mode_ch_6_0.SRC_MEM:6,mode_ch_7_0.SRC_MEM:6,mode_ch_8_0.SRC_MEM:6,mode_ch_9_0.SRC_MEM:6,mode_ch_0_0.DEST_MEM:6,mode_ch_1_0.DEST_MEM:6,mode_ch_2_0.DEST_MEM:6,mode_ch_3_0.DEST_MEM:6,mode_ch_4_0.DEST_MEM:6,mode_ch_5_0.DEST_MEM:6,mode_ch_6_0.DEST_MEM:6,mode_ch_7_0.DEST_MEM:6,mode_ch_8_0.DEST_MEM:6,mode_ch_9_0.DEST_MEM:6,mode_ch_0_0.BURST_SIZE:8,mode_ch_1_0.BURST_SIZE:8,mode_ch_2_0.BURST_SIZE:8,mode_ch_3_0.BURST_SIZE:8,mode_ch_4_0.BURST_SIZE:8,mode_ch_5_0.BURST_SIZE:8,mode_ch_6_0.BURST_SIZE:8,mode_ch_7_0.BURST_SIZE:8,mode_ch_8_0.BURST_SIZE:8,mode_ch_9_0.BURST_SIZE:8,mode_ch_user_0_0.SR_MEM_ADDR_ROLLBACK_EN:1,mode_ch_user_1_0.SR_MEM_ADDR_ROLLBACK_EN:1,mode_ch_user_2_0.SR_MEM_ADDR_ROLLBACK_EN:1,mode_ch_user_3_0.SR_MEM_ADDR_ROLLBACK_EN:1,mode_ch_user_4_0.SR_MEM_ADDR_ROLLBACK_EN:1,mode_ch_user_5_0.SR_MEM_ADDR_ROLLBACK_EN:1,mode_ch_user_6_0.SR_MEM_ADDR_ROLLBACK_EN:1,mode_ch_user_7_0.SR_MEM_ADDR_ROLLBACK_EN:1,mode_ch_user_8_0.SR_MEM_ADDR_ROLLBACK_EN:1,mode_ch_user_9_0.SR_MEM_ADDR_ROLLBACK_EN:1,mode_ch_user_0_0.DES_MEM_ADDR_ROLLBACK_EN:1,mode_ch_user_1_0.DES_MEM_ADDR_ROLLBACK_EN:1,mode_ch_user_2_0.DES_MEM_ADDR_ROLLBACK_EN:1,mode_ch_user_3_0.DES_MEM_ADDR_ROLLBACK_EN:1,mode_ch_user_4_0.DES_MEM_ADDR_ROLLBACK_EN:1,mode_ch_user_5_0.DES_MEM_ADDR_ROLLBACK_EN:1,mode_ch_user_6_0.DES_MEM_ADDR_ROLLBACK_EN:1,mode_ch_user_7_0.DES_MEM_ADDR_ROLLBACK_EN:1,mode_ch_user_8_0.DES_MEM_ADDR_ROLLBACK_EN:1,mode_ch_user_9_0.DES_MEM_ADDR_ROLLBACK_EN:1,mode_ch_user_0_0.BURST_MULTIPLIER:14,mode_ch_user_1_0.BURST_MULTIPLIER:14,mode_ch_user_2_0.BURST_MULTIPLIER:14,mode_ch_user_3_0.BURST_MULTIPLIER:14,mode_ch_user_4_0.BURST_MULTIPLIER:14,mode_ch_user_5_0.BURST_MULTIPLIER:14,mode_ch_user_6_0.BURST_MULTIPLIER:14,mode_ch_user_7_0.BURST_MULTIPLIER:14,mode_ch_user_8_0.BURST_MULTIPLIER:14,mode_ch_user_9_0.BURST_MULTIPLIER:14,data_size_0_0.BYTES,data_size_1_0.BYTES,data_size_2_0.BYTES,data_size_3_0.BYTES,data_size_4_0.BYTES,data_size_5_0.BYTES,data_size_6_0.BYTES,data_size_7_0.BYTES,data_size_8_0.BYTES,data_size_9_0.BYTES,time_target_0_0.MICROSEC,time_target_1_0.MICROSEC,time_target_2_0.MICROSEC,time_target_3_0.MICROSEC,time_target_4_0.MICROSEC,time_target_5_0.MICROSEC,time_target_6_0.MICROSEC,time_target_7_0.MICROSEC,time_target_8_0.MICROSEC,time_target_9_0.MICROSEC,TASK_Throughput_0,TASK_Throughput_1,TASK_Throughput_2,TASK_Throughput_3,TASK_Throughput_4,TASK_Throughput_5,TASK_Throughput_6,TASK_Throughput_7,TASK_Throughput_8,TASK_Throughput_9,Test Status
S32G398_Rev1_0_res_02C10_tst01_Ver03_ddrc_allCores_SRAM_2022_02_03,"05_A53Cl0.DramC,A53Cl1.Dram,M7DRAMC.-DRAMx-wr",2,0,1,1,1,1,1,1,1,1,1,1,10,10,10,11,11,11,11,9,9,9,1,2,3,0,1,2,3,1,2,3,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,7,7,7,3,3,3,3,7,7,7,128,128,128,128,128,128,128,128,128,128,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4095,4095,4095,4095,4095,4095,4095,255,255,255,10485760,10485760,10485760,8388608,8388608,8388608,8388608,8388608,8388608,8388608,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,909.83,907.39,923.53,696.5,689.8,689.97,695.8,671.25,671.25,671.36,Pass
S32G398_Rev1_0_res_02C10_tst01_Ver03_ddrc_allCores_SRAM_2022_02_03,"05_A53Cl0.DramC,A53Cl1.Dram,M7DRAMC.-DRAMx-wr",1,0,1,1,1,1,1,1,1,1,1,1,10,10,10,11,11,11,11,9,9,9,1,2,3,0,1,2,3,1,2,3,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,7,7,7,3,3,3,3,7,7,7,128,128,128,128,128,128,128,128,128,128,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4095,4095,4095,4095,4095,4095,4095,255,255,255,10485760,10485760,10485760,8388608,8388608,8388608,8388608,8388608,8388608,8388608,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,911.17,909.2,925.08,699.58,693.39,693.33,699.58,672.38,672.38,672.49,Pass
S32G398_Rev1_0_res_02C10_tst01_Ver03_ddrc_allCores_SRAM_2022_02_03,"06_A53Cl0.DramX,A53Cl0.DramX,M7DRAMC.-DRAMx-wr",2,0,1,1,1,1,1,1,1,1,1,1,10,10,10,11,11,11,11,9,9,9,1,2,3,0,1,2,3,1,2,3,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,7,3,7,3,3,7,7,7,7,7,128,128,128,128,128,128,128,128,128,128,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4095,4095,4095,4095,4095,4095,4095,255,255,255,10485760,10485760,10485760,8388608,8388608,8388608,8388608,8388608,8388608,8388608,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,783.1,791.56,783.69,693.16,677.37,655.51,659.95,664.34,664.23,664.29,Pass
S32G398_Rev1_0_res_02C10_tst01_Ver03_ddrc_allCores_SRAM_2022_02_03,"06_A53Cl0.DramX,A53Cl0.DramX,M7DRAMC.-DRAMx-wr",1,0,1,1,1,1,1,1,1,1,1,1,10,10,10,11,11,11,11,9,9,9,1,2,3,0,1,2,3,1,2,3,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,7,3,7,3,3,7,7,7,7,7,128,128,128,128,128,128,128,128,128,128,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4095,4095,4095,4095,4095,4095,4095,255,255,255,10485760,10485760,10485760,8388608,8388608,8388608,8388608,8388608,8388608,8388608,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,779.78,787.87,780.36,689,672.81,651.59,655.72,663.55,663.45,663.55,Pass
S32G398_Rev1_0_res_02C10_tst01_Ver03_ddrc_allCores_SRAM_2022_02_03,07_A53.M7.-DRAMC-rd,2,1,1,1,1,1,1,1,1,1,1,1,10,10,10,11,11,11,11,9,9,9,1,2,3,0,1,2,3,1,2,3,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,128,128,128,128,128,128,128,128,128,128,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4095,4095,4095,4095,4095,4095,4095,255,255,255,12582912,12582912,12582912,12582912,12582912,12582912,12582912,1835008,1835008,1835008,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,829.95,829.57,830.77,829.9,830.39,831.1,830.56,112.32,112.45,112.72,Pass
S32G398_Rev1_0_res_02C10_tst01_Ver03_ddrc_allCores_SRAM_2022_02_03,07_A53.M7.-DRAMC-rd,1,1,1,1,1,1,1,1,1,1,1,1,10,10,10,11,11,11,11,9,9,9,1,2,3,0,1,2,3,1,2,3,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,128,128,128,128,128,128,128,128,128,128,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4095,4095,4095,4095,4095,4095,4095,255,255,255,12582912,12582912,12582912,12582912,12582912,12582912,12582912,1835008,1835008,1835008,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,830.34,826.41,830.12,830.17,830.39,830.34,829.9,112.29,112.41,112.7,Pass
S32G398_Rev1_0_res_02C10_tst01_Ver03_ddrc_allCores_SRAM_2022_02_03,07_A53.M7.-DRAMC-rd,2,0,1,1,1,1,1,1,1,1,1,1,10,10,10,11,11,11,11,9,9,9,1,2,3,0,1,2,3,1,2,3,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,128,128,128,128,128,128,128,128,128,128,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4095,4095,4095,4095,4095,4095,4095,255,255,255,12582912,12582912,12582912,12582912,12582912,12582912,12582912,1835008,1835008,1835008,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,1064.81,1056.68,1058.28,1058.54,1068.07,1067.16,1062.93,140.28,140.66,140.98,Pass
S32G398_Rev1_0_res_02C10_tst01_Ver03_ddrc_allCores_SRAM_2022_02_03,07_A53.M7.-DRAMC-rd,1,0,1,1,1,1,1,1,1,1,1,1,10,10,10,11,11,11,11,9,9,9,1,2,3,0,1,2,3,1,2,3,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,128,128,128,128,128,128,128,128,128,128,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4095,4095,4095,4095,4095,4095,4095,255,255,255,12582912,12582912,12582912,12582912,12582912,12582912,12582912,1835008,1835008,1835008,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,1060.51,1057.03,1066.08,1068.25,1067.8,1060.42,1061.76,140.3,140.57,140.98,Pass
S32G398_Rev1_0_res_02C10_tst01_Ver03_ddrc_allCores_SRAM_2022_02_03,08_A53.M7.-DRAMC-RdWrCp,2,1,1,1,1,1,1,1,1,1,1,1,10,10,10,11,11,11,11,9,9,9,1,2,3,0,1,2,3,1,2,3,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,7,0,7,7,0,7,0,7,0,7,0,7,7,0,7,7,7,0,7,7,128,128,128,128,128,128,128,128,128,128,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4095,4095,4095,4095,4095,4095,4095,255,255,255,12582912,12582912,12582912,12582912,12582912,12582912,12582912,1835008,1835008,1835008,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,451.47,1313.87,453.45,448.51,948.65,449.13,950.01,63.06,685.98,62.69,Pass
S32G398_Rev1_0_res_02C10_tst01_Ver03_ddrc_allCores_SRAM_2022_02_03,08_A53.M7.-DRAMC-RdWrCp,1,1,1,1,1,1,1,1,1,1,1,1,10,10,10,11,11,11,11,9,9,9,1,2,3,0,1,2,3,1,2,3,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,7,0,7,7,0,7,0,7,0,7,0,7,7,0,7,7,7,0,7,7,128,128,128,128,128,128,128,128,128,128,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4095,4095,4095,4095,4095,4095,4095,255,255,255,12582912,12582912,12582912,12582912,12582912,12582912,12582912,1835008,1835008,1835008,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,452.1,1317.31,453.24,445.79,947.29,448.76,948.51,63.03,684.7,62.79,Pass
S32G398_Rev1_0_res_02C10_tst01_Ver03_ddrc_allCores_SRAM_2022_02_03,08_A53.M7.-DRAMC-RdWrCp,2,0,1,1,1,1,1,1,1,1,1,1,10,10,10,11,11,11,11,9,9,9,1,2,3,0,1,2,3,1,2,3,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,7,0,7,7,0,7,0,7,0,7,0,7,7,0,7,7,7,0,7,7,128,128,128,128,128,128,128,128,128,128,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4095,4095,4095,4095,4095,4095,4095,255,255,255,12582912,12582912,12582912,12582912,12582912,12582912,12582912,1835008,1835008,1835008,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,632.75,3353.65,645.05,648.07,2081.54,645.21,2079.82,91.39,980.76,91.06,Pass
S32G398_Rev1_0_res_02C10_tst01_Ver03_ddrc_allCores_SRAM_2022_02_03,08_A53.M7.-DRAMC-RdWrCp,1,0,1,1,1,1,1,1,1,1,1,1,10,10,10,11,11,11,11,9,9,9,1,2,3,0,1,2,3,1,2,3,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,7,0,7,7,0,7,0,7,0,7,0,7,7,0,7,7,7,0,7,7,128,128,128,128,128,128,128,128,128,128,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4095,4095,4095,4095,4095,4095,4095,255,255,255,12582912,12582912,12582912,12582912,12582912,12582912,12582912,1835008,1835008,1835008,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,640.94,3354.55,645.61,639.15,2078.1,644.58,2076.39,91.43,981.81,90.82,Pass
S32G398_Rev1_0_res_02C10_tst01_Ver03_ddrc_allCores_SRAM_2022_02_03,08_A53.M7.-DRAMC-RdWrCp,2,1,1,1,1,1,1,1,1,1,1,1,10,10,10,11,11,11,11,9,9,9,1,2,3,0,1,2,3,1,2,3,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,7,0,7,7,0,7,0,7,0,7,0,7,7,0,7,7,3,0,7,7,128,128,128,128,128,128,128,128,128,128,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4095,4095,4095,4095,4095,4095,4095,255,255,255,12582912,12582912,12582912,12582912,12582912,12582912,12582912,1835008,1835008,1835008,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,449.5,1018.12,450.39,449.49,991.72,450.19,1014.42,62.92,668.25,62.83,Pass
S32G398_Rev1_0_res_02C10_tst01_Ver03_ddrc_allCores_SRAM_2022_02_03,08_A53.M7.-DRAMC-RdWrCp,1,1,1,1,1,1,1,1,1,1,1,1,10,10,10,11,11,11,11,9,9,9,1,2,3,0,1,2,3,1,2,3,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,7,0,7,7,0,7,0,7,0,7,0,7,7,0,7,7,3,0,7,7,128,128,128,128,128,128,128,128,128,128,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4095,4095,4095,4095,4095,4095,4095,255,255,255,12582912,12582912,12582912,12582912,12582912,12582912,12582912,1835008,1835008,1835008,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,447.39,1010.59,448.68,448.7,984.35,448.4,1004.7,62.7,666.06,62.34,Pass
S32G398_Rev1_0_res_02C10_tst01_Ver03_ddrc_allCores_SRAM_2022_02_03,08_A53.M7.-DRAMC-RdWrCp,2,0,1,1,1,1,1,1,1,1,1,1,10,10,10,11,11,11,11,9,9,9,1,2,3,0,1,2,3,1,2,3,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,7,0,7,7,0,7,0,7,0,7,0,7,7,0,7,7,3,0,7,7,128,128,128,128,128,128,128,128,128,128,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4095,4095,4095,4095,4095,4095,4095,255,255,255,12582912,12582912,12582912,12582912,12582912,12582912,12582912,1835008,1835008,1835008,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,668.02,2503.56,670.41,668.45,2409.6,669.8,2398.12,94.98,965.29,94.43,Pass
S32G398_Rev1_0_res_02C10_tst01_Ver03_ddrc_allCores_SRAM_2022_02_03,08_A53.M7.-DRAMC-RdWrCp,1,0,1,1,1,1,1,1,1,1,1,1,10,10,10,11,11,11,11,9,9,9,1,2,3,0,1,2,3,1,2,3,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,7,0,7,7,0,7,0,7,0,7,0,7,7,0,7,7,3,0,7,7,128,128,128,128,128,128,128,128,128,128,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4095,4095,4095,4095,4095,4095,4095,255,255,255,12582912,12582912,12582912,12582912,12582912,12582912,12582912,1835008,1835008,1835008,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,655.56,2505.56,668.88,664.01,2413.76,670.2,2403.61,94.78,967.83,94.36,Pass
S32G398_Rev1_0_resG3_02C10_tst01_Ver04_ddrc_allCores_SRAM_2022_02_12,01_A53.M7.-DRAMC-cp,2,1,1,1,1,1,1,1,1,1,1,1,10,10,10,11,11,11,11,9,9,9,1,2,3,0,1,2,3,1,2,3,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,128,128,128,128,128,128,128,128,128,128,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4095,4095,4095,4095,4095,4095,4095,255,255,255,12582912,12582912,12582912,10485760,10485760,10485760,10485760,2752512,2752512,2752512,600000,600000,600000,600000,600000,600000,600000,600000,600000,600000,261.59,261.6,261.59,222.42,222.39,222.38,222.48,55.22,55.06,55.25,Pass
S32G398_Rev1_0_resG3_02C10_tst01_Ver04_ddrc_allCores_SRAM_2022_02_12,01_A53.M7.-DRAMC-cp,1,1,1,1,1,1,1,1,1,1,1,1,10,10,10,11,11,11,11,9,9,9,1,2,3,0,1,2,3,1,2,3,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,128,128,128,128,128,128,128,128,128,128,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4095,4095,4095,4095,4095,4095,4095,255,255,255,12582912,12582912,12582912,10485760,10485760,10485760,10485760,2752512,2752512,2752512,600000,600000,600000,600000,600000,600000,600000,600000,600000,600000,261.69,261.69,261.69,222.55,222.53,222.55,222.59,55.41,55.21,55.11,Pass
S32G398_Rev1_0_resG3_02C10_tst01_Ver04_ddrc_allCores_SRAM_2022_02_12,01_A53.M7.-DRAMC-cp,2,0,1,1,1,1,1,1,1,1,1,1,10,10,10,11,11,11,11,9,9,9,1,2,3,0,1,2,3,1,2,3,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,128,128,128,128,128,128,128,128,128,128,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4095,4095,4095,4095,4095,4095,4095,255,255,255,12582912,12582912,12582912,10485760,10485760,10485760,10485760,2752512,2752512,2752512,600000,600000,600000,600000,600000,600000,600000,600000,600000,600000,453.21,452.92,452.49,387.66,387.51,386.94,387.03,87.77,88.45,88.16,Pass
S32G398_Rev1_0_resG3_02C10_tst01_Ver04_ddrc_allCores_SRAM_2022_02_12,01_A53.M7.-DRAMC-cp,1,0,1,1,1,1,1,1,1,1,1,1,10,10,10,11,11,11,11,9,9,9,1,2,3,0,1,2,3,1,2,3,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,128,128,128,128,128,128,128,128,128,128,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4095,4095,4095,4095,4095,4095,4095,255,255,255,12582912,12582912,12582912,10485760,10485760,10485760,10485760,2752512,2752512,2752512,600000,600000,600000,600000,600000,600000,600000,600000,600000,600000,452.95,452.44,452.09,388.87,388.43,387.93,387.94,87.99,87.87,88.4,Pass
S32G398_Rev1_0_resG3_02C10_tst01_Ver04_ddrc_allCores_SRAM_2022_02_12,02_A53.M7.-DRAMC-wr,2,1,1,1,1,1,1,1,1,1,1,1,10,10,10,11,11,11,11,9,9,9,1,2,3,0,1,2,3,1,2,3,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,128,128,128,128,128,128,128,128,128,128,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4095,4095,4095,4095,4095,4095,4095,255,255,255,92274688,92274688,92274688,83886080,83886080,83886080,83886080,100663296,100663296,100663296,600000,600000,600000,600000,600000,600000,600000,600000,600000,600000,357.1,355.89,357.42,311.27,309.97,309.95,311.38,401.02,401.01,401.03,Pass
S32G398_Rev1_0_resG3_02C10_tst01_Ver04_ddrc_allCores_SRAM_2022_02_12,02_A53.M7.-DRAMC-wr,1,1,1,1,1,1,1,1,1,1,1,1,10,10,10,11,11,11,11,9,9,9,1,2,3,0,1,2,3,1,2,3,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,128,128,128,128,128,128,128,128,128,128,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4095,4095,4095,4095,4095,4095,4095,255,255,255,92274688,92274688,92274688,83886080,83886080,83886080,83886080,100663296,100663296,100663296,600000,600000,600000,600000,600000,600000,600000,600000,600000,600000,357.42,356.22,357.8,311.74,310.39,310.4,311.77,401.66,401.66,401.67,Pass
S32G398_Rev1_0_resG3_02C10_tst01_Ver04_ddrc_allCores_SRAM_2022_02_12,02_A53.M7.-DRAMC-wr,2,0,1,1,1,1,1,1,1,1,1,1,10,10,10,11,11,11,11,9,9,9,1,2,3,0,1,2,3,1,2,3,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,128,128,128,128,128,128,128,128,128,128,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4095,4095,4095,4095,4095,4095,4095,255,255,255,10485760,10485760,10485760,8388608,8388608,8388608,8388608,8388608,8388608,8388608,600000,600000,600000,600000,600000,600000,600000,600000,600000,600000,810.34,805.54,810.27,631.2,625.74,625.64,631.48,691.62,691.44,691.56,Pass
S32G398_Rev1_0_resG3_02C10_tst01_Ver04_ddrc_allCores_SRAM_2022_02_12,02_A53.M7.-DRAMC-wr,1,0,1,1,1,1,1,1,1,1,1,1,10,10,10,11,11,11,11,9,9,9,1,2,3,0,1,2,3,1,2,3,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,128,128,128,128,128,128,128,128,128,128,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4095,4095,4095,4095,4095,4095,4095,255,255,255,10485760,10485760,10485760,8388608,8388608,8388608,8388608,8388608,8388608,8388608,600000,600000,600000,600000,600000,600000,600000,600000,600000,600000,820.29,815.63,820.8,638.94,633.25,633.2,638.69,693.9,693.73,693.85,Pass
S32G398_Rev1_0_resG3_02C10_tst01_Ver04_ddrc_allCores_SRAM_2022_02_12,03_A53.M7.-DRAM-wr,2,0,1,1,1,1,1,1,1,1,1,1,10,10,10,11,11,11,11,9,9,9,1,2,3,0,1,2,3,1,2,3,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,128,128,128,128,128,128,128,128,128,128,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4095,4095,4095,4095,4095,4095,4095,255,255,255,10485760,10485760,10485760,8388608,8388608,8388608,8388608,8388608,8388608,8388608,600000,600000,600000,600000,600000,600000,600000,600000,600000,600000,809.02,806.47,809.21,636.03,631.72,632.1,636.37,678.96,678.85,678.91,Pass
S32G398_Rev1_0_resG3_02C10_tst01_Ver04_ddrc_allCores_SRAM_2022_02_12,03_A53.M7.-DRAM-wr,1,0,1,1,1,1,1,1,1,1,1,1,10,10,10,11,11,11,11,9,9,9,1,2,3,0,1,2,3,1,2,3,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,128,128,128,128,128,128,128,128,128,128,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4095,4095,4095,4095,4095,4095,4095,255,255,255,10485760,10485760,10485760,8388608,8388608,8388608,8388608,8388608,8388608,8388608,600000,600000,600000,600000,600000,600000,600000,600000,600000,600000,813.29,810.09,813.23,638.94,634.73,634.92,639.08,678.96,678.8,678.91,Pass
